,Id,AcceptedAnswerId,questions,qTitle,tags,answerId,score,answers,CreationDate,link,answered
739,53379307,53380831.0,I recently started working Mapbox SDK iOS I got markers I want add map Each marker represents object several properties among type property backs enum boolean property I MGLSymbolStyleLayer defined I set icon related properties accordingly Currently I setting icon color based solely type object like let defaultColor UIColor blue layer iconColor NSExpression format MGL MATCH type type1 percentage type2 percentage type3 percentage percentage UIColor orange UIColor purple UIColor yellow defaultColor This working well I need add additional piece logic NSExpression check boolean property object true set icon color red else determine icon color object based type using logic defined So nutshell I need NSExpression functions like feature booleanProperty true { set icon color red } else { set icon color based feature type } I looked Mapbox Predicates Expressions Reference doc still clear I would implement sort conditional logic NSExpression Can anyone tell possible,Building predicate (NSExpression) to determine icon color for Mapbox SymbolStyle layer, ios  swift  mapbox  predicate  nsexpression ,53380831,2,From I tried NSExpression format TERNARY booleanProperty YES percentage MGL MATCH type type1 percentage type2 percentage type3 percentage percentage UIColor red UIColor orange UIColor purple UIColor yellow defaultColor SIDE NOTE I tried compositing ternary operators evaluating object specific expression,11/19/2018 16:53,https://stackoverflow.com/questions/53379307,Yup
740,53397240,,Any good recommended angular + supported libraries used accomplish following task I using ngx leaflet Map I wish create map Vectors rather Rasters I know Leaflet doesn’t support vector tiles default however accomplish via mapbox gl leaflet plugin Can anyone recommend approach appropriate library accomplish task using angular +,How to create a vector tiles map with ngx-leaflet (Angular way)?, angular  vector  leaflet  mapbox-gl-js  ngx-leaflet ,54388505,0,You use Leaflet VectorGrid plugin See ngx leaflet starter associated demo Install via yarn add leaflet vectorgrid Create binding file src typings leaflet vectorgrid ts defining API want use eg import L leaflet declare module leaflet { namespace vectorGrid { export function slicer data options } } Load vector tiles instance add import statement import L leaflet call loadGeojson { gt { vtLayer L vectorGrid slicer result { zIndex 1000 } vtLayer addTo map } },11/20/2018 16:20,https://stackoverflow.com/questions/53397240,Nope
741,53400246,,Sorry stupid new vue JS I trying implement mapbox map vue component SFC Everything seems working keep getting error mapbox gl requires acces token But set mapboxgl accesToken mine lt template gt lt div gt lt p gt {{msg}} lt p gt lt div id map ref map gt lt div gt lt div gt lt template gt lt script gt import mapboxgl mapbox gl export default { name MapBox props { msg String } mounted { mapboxgl accesToken pk eyJ1IjoiYmFyY29tYSIsImEiOiJjam9xM3gwYWYwMHlpM3ZrZmY4NWNwam9kIn0 TE3Zma1nEd5mbbdVCfQGMA var map new mapboxgl Map { container map style mapbox styles mapbox streets v9 center [ 122 420679 772537] zoom } } } lt script gt Anything helps,MapBox GL Acces Token required, javascript  vue.js  vue-component  mapbox-gl ,53490684,1,You typo You setting mapboxgl accesToken one It accessToken,11/20/2018 19:30,https://stackoverflow.com/questions/53400246,Nope
742,53420104,,I following example tutorial I trying give stores number letter list number appear marker map Could find much mapbox documentation Would really appreciate help Thanks,"Mapbox Store locator, number items on list and match numbers as markers on the map", javascript  mapbox  mapbox-gl-js ,53425253,0,You change url icon per require ment geojson features forEach function marker { create DOM element marker var el document createElement div el className marker el style backgroundImage url + marker properties iconSize join + el style width marker properties iconSize[ ] + px el style height marker properties iconSize[ ] + px el addEventListener click function { window alert marker properties message } add marker map new mapboxgl Marker el setLngLat marker geometry coordinates addTo map },11/21/2018 20:35,https://stackoverflow.com/questions/53420104,Nope
743,53422471,,I integrating dependencies mapbox sdk gradle build files run error I duplicates dependency tree How I exclude necessary dependencies dependencies { implementation fileTree dir libs include [ jar ] implementation org jetbrains kotlin kotlin stdlib jdk7 dollar kotlin version implementation org jetbrains kotlin kotlin reflect dollar kotlin version implementation com android support appcompat v implementation com android support recyclerview v implementation androidx constraintlayout constraintlayout alpha2 implementation com android support support v implementation androidx legacy legacy support v android exinterface implementation com android support exifinterface mapbox sdk implementation com mapbox mapboxsdk mapbox android sdk navigation sdk transitively bring maps sdk implementation com mapbox mapboxsdk mapbox android navigation ui beta implementation com android support support v implementation com google android support v4 r7 multidex enabling implementation com android support multidex testImplementation junit junit androidTestImplementation com android support test runner androidTestImplementation com android support test espresso espresso core } I multiple entries androidx fragment fragment seems issue + androidx legacy legacy support v + androidx core core + androidx media media + androidx annotation annotation + androidx core core androidx versionedparcelable versionedparcelable + androidx legacy legacy support core utils + androidx legacy legacy support core ui androidx fragment fragment + com mapbox mapboxsdk mapbox android sdk + com mapbox mapboxsdk mapbox android telemetry + com mapbox mapboxsdk mapbox android core androidx appcompat appcompat + com squareup ok gt com squareup okio okio + com google code gson gson gt + androidx appcompat appcompat androidx lifecycle lifecycle extensions + androidx lifecycle lifecycle runtime + androidx arch core core common + androidx arch core core runtime + androidx fragment fragment The exception I get DexArchiveMergerException followed BUILD FAILED 17s actionable tasks executed date gradlew build gt Task app transformDexArchiveWithExternalLibsDexMergerForDebug FAILED D8 Program type already present androidx fragment app Fragment dollar InstantiationException FAILURE Build failed exception What went wrong Execution failed task app transformDexArchiveWithExternalLibsDexMergerForDebug gt com android builder dexing DexArchiveMergerException Error merging dex archives Program type already present androidx fragment app Fragment dollar InstantiationException Learn resolve issue Try Run stacktrace option get stack trace Run info debug option get log output Run scan get full insights Get help Deprecated Gradle features used build making incompatible Gradle Use warning mode show individual deprecation warnings See BUILD FAILED 8s actionable tasks executed date,Mapbox: Gradle sync failed with DexArchiveMergerException, android  gradle  android-gradle  mapbox-android ,53422500,0,In gradle properties add lines android useAndroidX true android enableJetifier true This error typically occurs due one following circumstances A binary dependency includes library app also includes direct dependency For example app declares direct dependency Library A Library B Library A already includes Library B binary To resolve issue remove Library B direct dependency Your app local binary dependency remote binary dependency library To resolve issue remove one binary dependencies Please refer,11/22/2018 0:52,https://stackoverflow.com/questions/53422471,Nope
744,53440003,,I using Mapbox SDK SWIFT created custom map I added button image map storyboard I run application seems like hidden behind I tried everything including view bringSubview toFront UIimage I use function UIButton I even tried sending map backView messes custom map still see image button Please help Thank,How to bring UIButton to front of Mapbox view, ios  swift  mapbox  mglmapview ,53440024,1,You need bring top view Self mapview bringSubview button,11/23/2018 2:33,https://stackoverflow.com/questions/53440003,Nope
749,53441668,53479002.0,I using Mapbox allow users navigate locations I using basic navigation feature stated documentation This gives navigation view I would like add custom button bottom view For I tried following code Directions shared calculate options { waypoints routes error guard let route routes first else { self showAlertMessage No possible routes detected return } self mapNavigationViewController NavigationViewController route self mapNavigationViewController delegate self self present self mapNavigationViewController animated true completion { let customButton UIButton customButton setTitle Press normal customButton translatesAutoresizingMaskIntoConstraints false customButton backgroundColor blue customButton contentEdgeInsets UIEdgeInsets top left bottom right self mapNavigationViewController view addSubview customButton customButton bottomAnchor constraint equalTo self mapNavigationViewController view bottomAnchor constant isActive true customButton leftAnchor constraint equalTo self mapNavigationViewController view leftAnchor constant isActive true customButton rightAnchor constraint equalTo self mapNavigationViewController view rightAnchor constant isActive true self mapNavigationViewController view setNeedsLayout } } With I got button Now next thing done shift mapbox view bottom aligns custom button top How I achieve,Add custom button on Mapbox's navigation view, ios  swift  autolayout  mapbox  nslayoutconstraint ,53479002,2,I able accomplish task following Mapbox documentation,11/23/2018 6:35,https://stackoverflow.com/questions/53441668,Yup
750,53442355,53457756.0,Timeout error thrown every time I try download offline area The reference implementation following link Link offline manager Also onError OfflineRegionError error method observer keeps getting called multiple times The downloading used happen without issues sometimes ago No code changes made This happens mapbox versions,Getting timeout error while trying to download offline region in Mapbox, android  mapbox  mapbox-android ,53457756,1,This issue occur sudden drop network network interruption also check network error comes handle accordingly,11/23/2018 7:31,https://stackoverflow.com/questions/53442355,Yup
751,53442394,,I using following code snippet try access MapBox API uber react map gl using mapbox gl v import MapGL react map gl export default class App extends Component { constructor props { super props mapRef React createRef } componentDidMount { let data mapRef getMap getBounds lt } render { lt MapGL { viewport} width 100 percentage height 100 percentage mapStyle {MapStyle} onViewportChange {this updateViewport} ref {map gt mapRef map} mapboxApiAccessToken {TOKEN} gt } } I try access methods like getStyle getSource others raise error function amp Cannot read property version undefined Am Doing something wrong Not MapBox Api methods available getMap method Thanks,uber/react-map-gl getMap & exposed Mapbox API, mapbox-gl-js  uber-api  react-map-gl ,53678262,0,If get map object correctly functions exposed including getStyle getSource work either could using mapStyle counted source Not sure last bit,11/23/2018 7:33,https://stackoverflow.com/questions/53442394,Nope
753,53445724,53456339.0,I using mapbox navigation My issue I present NavigationController sometimes route showing map close app reopen working fine Here My code showing NavigationController let options NavigationRouteOptions waypoints [origin destination] profileIdentifier MBDirectionsProfileIdentifier automobile Directions shared calculate options { waypoints routes error error nil { } guard let route routes first else { print Empty return } self navViewController NavigationViewController route directions Directions shared styles [CustomNightStyle ] locationManager NavigationLocationManager NavigationLocationManager SimulatedLocationManager route route self navViewController mapView delegate self self navViewController delegate self self wayPointLocation append origin self addChildViewController self navViewController self navigationView addSubview self navViewController view self navViewController view translatesAutoresizingMaskIntoConstraints false Route showing But route directions arrows showing map My Question identify route displayed,Mapbox NavigationController not showing route, ios  swift  mapbox ,53456339,0,I found After navigation map loaded I get event MGLMapViewDelegate delegate method mapViewDidFinishLoadingMap And inside mapViewDidFinishLoadingMap checked mapview style layer property let vcNav mapView style layer withIdentifier routeLayer { print Found } else { print Not Found vcNav mapView removeRoutes vcNav mapView removeWaypoints vcNav mapView showRoutes [vcNav route] vcNav mapView showWaypoints vcNav route },11/23/2018 11:19,https://stackoverflow.com/questions/53445724,Yup
754,53462414,53469639.0,I trying figure make dynamically generated list markers display dynamic text label map infoWindow I know possible I used feature Mapbox Studio I figure Android I considered creating static Bitmap icon text incorporated seem flexible compared Mapbox Studio version I like avoid I Any suggestions,Android Mapbox Marker Labels, android  label  mapbox  mapbox-marker ,53469639,2,You trying called data driven styling You use SymbolLayer show text map If text want show based GeoJSON Features data set use get expression textField property SymbolLayer FeatureCollection featureCollection FeatureCollection fromFeatures GeoJsonSource geoJsonSource new GeoJsonSource source id featureCollection mapboxMap addSource geoJsonSource SymbolLayer symbolLayer new SymbolLayer layer id source id withProperties PropertyFactory textField Expression get FEATURE PROPERTY KEY mapboxMap addLayer symbolLayer The Annotation Plugin simplifies Also reference see SymbolLayers used Mapbox Android demo app,11/24/2018 21:12,https://stackoverflow.com/questions/53462414,Yup
755,53468215,,I trying display different markers Mapbox map code seem expected I pulling data WordPress custom post type variables used already defined function makeObjectsArray { var lt data length i++ { placeTitle data[i] title rendered placeLong data[i] acf longitude placeLat data[i] acf latitude placeCategory data[i] categories place { type Feature geometry { type Point coordinates [placeLong placeLat] } properties { title placeTitle category placeCategory } } placesArray push place categoriesArray push placeCategory toString create list category IDs } } makeObjectsArray placing variable var geojson { type FeatureCollection features placesArray array containing coordinates properties custom post type } Then I creating markers div geojson features forEach function marker { create HTML element feature var el document createElement div I adding class sets background image marker el className marker new mapboxgl Marker el setLngLat marker geometry coordinates addTo map } The code works fine I wanted different markers different categories places To I trying add different classes different category IDs let say I two categories IDs geojson features forEach function marker { create HTML element feature var el document createElement div el className marker var k k lt categoriesArray length k++ { var classCat categoriesArray[k] { classCat marker cat2 el className el className classCat } else categoriesArray[k] { classCat marker cat3 el className el className classCat } } make marker feature add map new mapboxgl Marker el setLngLat marker geometry coordinates addTo map } Classes cat2 cat3 hold different markers background urls The code gives markers class cat2 I suspect kind error JavaScript logic I tried many variations I work Any help would appreciated,Change class of Mapbox marker depending on object's category with JavaScript, javascript  mapbox-gl-js ,53468364,0,This code var k k lt categoriesArray length k++ { var classCat categoriesArray[k] { classCat marker cat2 el className el className classCat } else categoriesArray[k] { classCat marker cat3 el className el className classCat } } traverses elements categoriesArray checks item whether Subsequently unless categoriesArray change meantime reason sign either nothing changes match array last match applied elements Let consider example categoriesArray [ ] In case first iteration cycle find matches second iteration find set classCat el className correspondingly third iteration find override values classCat el className set previous iteration lastly match Your algorithm set values specified last match cycle ignoring anything different however need somehow assign categories markers load values match category class Also el className needed override value next line Finally classCat seem necessary variable could domething like el className marker cat2,11/25/2018 13:57,https://stackoverflow.com/questions/53468215,Nope
756,53469409,,I trying add directions map React Native app I followed tutorial The thing I receiving Error value must object requesting directions mbDirections getDirections Does anyone knows correct way receive store directions Thanks Here I trying const Directions require mapbox mapbox sdk services directions const mbDirections Directions { accessToken token } async fetchDirections origin destination { const originLatLng { latitude origin[ ] longitude origin[ ] } const destLatLng { latitude destination[ ] longitude destination[ ] } const requestOptions { geometry polyline } let res null try { res await mbDirections getDirections [ originLatLng destLatLng ] requestOptions } catch e { console log e } res null { const directions res entity routes[ ] setState { directions directions } } },Mapbox getDirections Error: value must be an object, react-native  mapbox  directions ,53469569,0,Hi try let know try { res await mbDirections getDirections [ { latitude origin[ ] longitude origin[ ]} { latitude destination[ ] longitude destination[ ]} ] { geometry polyline } } catch e { console log e },11/25/2018 16:16,https://stackoverflow.com/questions/53469409,Nope
757,53477182,,I still getting head around various approaches I take plotting points Does SymbolManager much flexibility SymbolLayer option I unable find much way data related styling options SymbolManager I currently using SymbolManager I figure dynamically create SymbolLayer given variable list points I considered creating geoJson file fly seems bit much The options I able find load source layers asset url EDIT I also struggling figure clear data SymbolManager alternatively remove symbolManager map,Android Mapbox dynamically create a SymbolLayer, android  mapbox ,53478830,2,SymbolManager getting closer closer feature parity SymbolLayer main advantage easy use To answer questions manager uses constants styling like use Expressions support way available v You remove annotation calling SymbolManager delete order remove simply iterate array obtained SymbolManager getAnnotations When comes dynamically managing datasets SymbolLayer best approach would using FeatureCollection You create Feature objects equivalent GeoJSON features static factories like Feature fromLngLat FeatureCollection fromFeatures Then set collection GeoJsonSource ready go Check example activity generates features fly,11/26/2018 8:27,https://stackoverflow.com/questions/53477182,Nope
758,53485417,53489408.0,I trying create interface Mapbox zooms polygon user clicks using function also updating dropdown menu value non map div When user clicks polygon town map zoom correct feature using map click script map click Map Layer function e { townnames e features[ ] properties Object Name townlat e features[ ] properties Object latitude townlong e features[ ] properties Object longitude map setFilter LayerFiltered [ TOWN NAME Object Name] map setFilter LayerClicked [ TOWN NAME Object Name] map setLayoutProperty LayerFiltered visibility visible map flyTo { center [ townlong townlat] zoom } However I trying trigger function using dropdown menu I figured filter layer using inner HTML value options dropdown menu setting equal Object Name setFilter But way return properties geojson associated feature based one properties like TOWN NAME In words I use variable dropdown menu instead returning e features[ ] properties Object longitude user clicks feature click associated value dropdown menu return something effect features TOWN NAME DROPDOWN VALUE NAME properties Object longitude I apologize unclear,"How to return specific Geojson feature property using another property, e.g. return longitude property by name?", javascript  mapbox  mapbox-gl-js ,53489408,0,The dropdown fire load event You break work general methods called handler map dropdown Edit The drop assigned click event would need given listener call function also called map objects click listener demo Add event listener links sidebar listing listings addEventListener change function { Update currentFeature store associated clicked link var clickedListing data features[listings selectedIndex] Fly point associated clicked link flyToStore clickedListing Close popups display popup clicked store createPopUp clickedListing } } Add event listener user clicks map map click function e { Query rendered points view var features map queryRenderedFeatures e point { layers [ locations ] } features length { var clickedPoint features[ ] Fly point flyToStore clickedPoint Close popups display popup clicked store createPopUp clickedPoint Find index store features corresponds clickedPoint fired event listener var selectedFeature clickedPoint properties address var lt stores features length i++ { stores features[i] properties address selectedFeature { selectedFeatureIndex } } Select correct list item using found index var listings document getElementById mySelect selectedIndex selectedFeatureIndex } },11/26/2018 16:35,https://stackoverflow.com/questions/53485417,Yup
759,53517370,54124090.0,Mapbox Android SDK The requirement application developing add multiple markers different LatLng positions also rotate bearing In old mapbox version could without issues Working code MapBox SDK MarkerViewOptions markerViewOptions new MarkerViewOptions IconFactory iconFactory IconFactory getInstance Icon arrowIcon iconFactory fromResource R drawable compass needle markerViewOptions icon arrowIcon markerViewOptions position new LatLng position rotation float headDirection marker mapboxMap addMarker markerViewOptions For updating marker setPosition new LatLng aircraftLocation marker setRotation float headDirection mapboxMap updateMarker marker In latest Mapbox update MarkerView MarkerViewOptions deprecated We trying achieve functionality Marker MarkerOptions But unable rotate markers We also tried using SymbolLayer Rotate function available unable set LatLng position marker How proceed latest SDK achieve,Rotate and change position for markers in latest MapBox SDK 6.7, mapbox  mapbox-android ,54124090,0,This achieved symbol layer latest SDK To add marker Bitmap compassNeedleSymbolLayerIcon BitmapFactory decodeResource getResources R drawable compass needle mapboxMap addImage AIRCRAFT MARKER ICON ID compassNeedleSymbolLayerIcon GeoJsonSource geoJsonSource new GeoJsonSource GEOJSON SOURCE ID Feature fromGeometry Point fromLngLat longitude latitude mapboxMap addSource geoJsonSource SymbolLayer Layer new SymbolLayer AIRCRAFT LAYER ID GEOJSON SOURCE ID withProperties PropertyFactory iconImage AIRCRAFT MARKER ICON ID PropertyFactory iconRotate float headDirection PropertyFactory iconIgnorePlacement true PropertyFactory iconAllowOverlap true mapboxMap addLayer layer To rotate changing position marker GeoJsonSource source mapboxMap getSourceAs GEOJSON SOURCE ID source null { source setGeoJson Feature fromGeometry Point fromLngLat longitude latitude layer setProperties PropertyFactory iconRotate float headDirection } This code work sometimes add marker onMapReady callback Because onMapReady called styles loaded Hence add marker addOnDidFinishLoadingStyleListener callback mapView addOnDidFinishLoadingStyleListener new MapView OnDidFinishLoadingStyleListener { Override public void onDidFinishLoadingStyle { add marker } },11/28/2018 10:33,https://stackoverflow.com/questions/53517370,Yup
760,53525127,,Good morning I created new project I written example code use browser worked But I try copy main project work The error follows E AndroidRuntime FATAL EXCEPTION main Process com apparcago pacea firebase2login PID 5743 java lang NoSuchFieldError No static field navigationView type I class Lcom mapbox services android navigation ui v5 R dollar id superclasses declaration com mapbox services android navigation ui v5 R dollar id appears data app com apparcago pacea firebase2login LSC0SaLMEkd LbroOrauqg split lib slice apk apk com mapbox services android navigation ui v5 MapboxNavigationActivity onCreate MapboxNavigationActivity java android app Activity performCreate Activity java 7098 android app Activity performCreate Activity java 7089 android app Instrumentation callActivityOnCreate Instrumentation java 1215 android app ActivityThread performLaunchActivity ActivityThread java 2768 android app ActivityThread handleLaunchActivity ActivityThread java 2893 android app ActivityThread wrap11 Unknown Source android app ActivityThread dollar H handleMessage ActivityThread java 1616 android os Handler dispatchMessage Handler java 106 android os Looper loop Looper java 164 android app ActivityThread main ActivityThread java 6650 java lang reflect Method invoke Native Method com android internal os RuntimeInit dollar MethodAndArgsCaller run RuntimeInit java 547 com android internal os ZygoteInit main ZygoteInit java 818 I show code project work Manifest lt activity android name NavigationActivity android label string title activity navigation gt lt activity gt Build gradle Module android { buildToolsVersion compileSdkVersion defaultConfig { applicationId com apparcago pacea firebase2login minSdkVersion targetSdkVersion versionCode versionName testInstrumentationRunner android support test runner AndroidJUnitRunner } buildTypes { release { minifyEnabled false proguardFiles getDefaultProguardFile proguard android txt proguard rules pro } } compileOptions { sourceCompatibility JavaVersion VERSION targetCompatibility JavaVersion VERSION } dependencies { implementation fileTree include [ jar ] dir libs implementation com android support appcompat v implementation com android support constraint constraint layout Firebase implementation com google firebase firebase core implementation com google firebase firebase auth implementation com google firebase firebase database Facebook implementation com facebook android facebook login Para botones chulos Fancybuttons implementation com github medyo fancybuttons Material design para Dialogs chulos implementation com afollestad material dialogs core ultima version da errores implementation com google android gms play services maps testImplementation junit junit androidTestImplementation com android support test runner androidTestImplementation com android support test espresso espresso core Material design de editText Para hacer edit Text bonitos implementation com rengwuxian materialedittext library Diseño implementation com android support design Cardview implementation com android support cardview v FAB implementation com nightonke boommenu Mapbox implementation com mapbox mapboxsdk mapbox android sdk alpha implementation com mapbox mapboxsdk mapbox android sdk implementation com mapbox mapboxsdk mapbox android navigation ui } Firebase apply plugin com google gms google services Build gradle Project buildscript { repositories { google jcenter } dependencies { classpath com android tools build gradle classpath com google gms google services NOTE Do place application dependencies belong individual module build gradle files } } allprojects { repositories { google jcenter mavenCentral Para mapbox maven { url } } } task clean type Delete { delete rootProject buildDir } Layout lt xml version encoding utf gt lt android support constraint ConstraintLayout xmlns android xmlns mapbox xmlns tools android layout width match parent android layout height match parent tools context NavigationActivity gt lt com mapbox mapboxsdk maps MapView android id +id mapView mapbox android layout width match parent android layout height match parent mapbox mapbox cameraTargetLat 7749 mapbox mapbox cameraTargetLng 122 4194 mapbox mapbox cameraZoom mapbox mapbox styleUrl mapbox styles mapbox streets v10 gt lt Button android id +id startButton android layout width 0dp android layout height wrap content android layout marginBottom 24dp android layout marginEnd 24dp android layout marginStart 24dp android enabled false android text asd android textColor color colorPrimary mapbox layout constraintBottom toBottomOf +id mapView mapbox mapbox layout constraintEnd toEndOf parent mapbox layout constraintStart toStartOf parent gt lt android support constraint ConstraintLayout gt NavigationActivity package com apparcago pacea firebase2login import android location Location import android support annotation NonNull import android support v7 app AppCompatActivity import android os Bundle import android util Log import android widget Button import android widget Toast import com mapbox mapboxsdk geometry LatLng import com mapbox android core permissions PermissionsListener import com mapbox android core permissions PermissionsManager import com mapbox api directions v5 models DirectionsResponse import com mapbox api directions v5 models DirectionsRoute import com mapbox geojson Point import com mapbox mapboxsdk Mapbox import com mapbox mapboxsdk annotations Marker import com mapbox mapboxsdk annotations MarkerOptions import com mapbox mapboxsdk location LocationComponent import com mapbox mapboxsdk location modes CameraMode import com mapbox mapboxsdk maps MapView import com mapbox mapboxsdk maps MapboxMap import com mapbox mapboxsdk maps OnMapReadyCallback import com mapbox services android navigation ui v5 NavigationLauncher import com mapbox services android navigation ui v5 NavigationLauncherOptions import com mapbox services android navigation ui v5 route NavigationMapRoute import com mapbox services android navigation v5 navigation NavigationRoute import java util List import retrofit2 Call import retrofit2 Callback import retrofit2 Response public class NavigationActivity extends AppCompatActivity implements OnMapReadyCallback MapboxMap OnMapClickListener PermissionsListener { private MapView mapView variables adding location layer private MapboxMap mapboxMap private PermissionsManager permissionsManager private Location originLocation variables adding marker private Marker destinationMarker private LatLng originCoord private LatLng destinationCoord variables calculating drawing route private Point originPosition private Point destinationPosition private DirectionsRoute currentRoute private static final String TAG DirectionsActivity private NavigationMapRoute navigationMapRoute private Button button Override protected void onCreate Bundle savedInstanceState { super onCreate savedInstanceState Mapbox getInstance getString R string access token mapbox setContentView R layout activity navigation mapView findViewById R id mapView mapbox mapView onCreate savedInstanceState mapView getMapAsync } Override public void onMapReady MapboxMap mapboxMap { mapboxMap mapboxMap enableLocationComponent originCoord new LatLng originLocation getLatitude originLocation getLongitude mapboxMap addOnMapClickListener button findViewById R id startButton button setOnClickListener v gt { boolean simulateRoute true NavigationLauncherOptions options NavigationLauncherOptions builder directionsRoute currentRoute shouldSimulateRoute simulateRoute build Call method Context within Activity NavigationLauncher startNavigation NavigationActivity options } } Override public void onMapClick NonNull LatLng point { destinationMarker null { mapboxMap removeMarker destinationMarker } destinationCoord point destinationMarker mapboxMap addMarker new MarkerOptions position destinationCoord destinationPosition Point fromLngLat destinationCoord getLongitude destinationCoord getLatitude originPosition Point fromLngLat originCoord getLongitude originCoord getLatitude getRoute originPosition destinationPosition button setEnabled true button setBackgroundResource R color mapboxBlue } private void getRoute Point origin Point destination { NavigationRoute builder accessToken Mapbox getAccessToken origin origin destination destination build getRoute new Callback lt DirectionsResponse gt { Override public void onResponse Call lt DirectionsResponse gt call Response lt DirectionsResponse gt response { You get generic HTTP info response Log TAG Response code + response code response body null { Log e TAG No routes found make sure set right user access token return } else response body routes size lt { Log e TAG No routes found return } currentRoute response body routes get Draw route map navigationMapRoute null { navigationMapRoute removeRoute } else { navigationMapRoute new NavigationMapRoute null mapView mapboxMap R style NavigationMapRoute } navigationMapRoute addRoute currentRoute } Override public void onFailure Call lt DirectionsResponse gt call Throwable throwable { Log e TAG Error + throwable getMessage } } } SuppressWarnings { MissingPermission } private void enableLocationComponent { Check permissions enabled request PermissionsManager areLocationPermissionsGranted { Activate MapboxMap LocationComponent show user location Adding LocationComponentOptions also optional parameter LocationComponent locationComponent mapboxMap getLocationComponent locationComponent activateLocationComponent locationComponent setLocationComponentEnabled true Set component camera mode locationComponent setCameraMode CameraMode TRACKING Location lastLocation locationComponent getLastKnownLocation originLocation locationComponent getLastKnownLocation } else { permissionsManager new PermissionsManager permissionsManager requestLocationPermissions } } Override public void onRequestPermissionsResult int requestCode NonNull String[] permissions NonNull int[] grantResults { permissionsManager onRequestPermissionsResult requestCode permissions grantResults } Override public void onExplanationNeeded List lt String gt permissionsToExplain { Toast makeText PRUEBA1 Toast LENGTH LONG show } Override public void onPermissionResult boolean granted { granted { enableLocationComponent } else { Toast makeText PERMISOS NO ACEPTADOS Toast LENGTH LONG show finish } } Override protected void onStart { super onStart mapView onStart } Override protected void onResume { super onResume mapView onResume } Override protected void onPause { super onPause mapView onPause } Override protected void onStop { super onStop mapView onStop } Override protected void onSaveInstanceState Bundle outState { super onSaveInstanceState outState mapView onSaveInstanceState outState } Override protected void onDestroy { super onDestroy mapView onDestroy } Override public void onLowMemory { super onLowMemory mapView onLowMemory } } The difference project works fewer dependencies since project created learn mapbox I find error I think related gradle suggestions Sorry tirade English thanks advance,No static field navigationView of type I in class Lcom/mapbox/services/android/navigation/ui/v5/R$id, android  navigation  mapbox  navigationview ,56038157,0,Just refactor class name NavigationActivity layout name activity navigation another one It conflict mapbox class class layout name,11/28/2018 17:36,https://stackoverflow.com/questions/53525127,Nope
761,53541770,53551980.0,Mapbox SDK After enabling proguard gradle getting following error com mapbox services android location LostLocationEngine find superclass interface com mapbox services android telemetry location LocationEngine com mapbox services android location MockLocationEngine find referenced class com mapbox services android telemetry location LocationEngine dollar Type I used LocationComponent LocationEngine LocationEngineProvider classes application Do I need add anything proguard rules generate build proguard enabled On commenting usages class build generated proguard enabled,Unable to generate build with pro guard enabled using Mapbox SDK 6.7, mapbox  mapbox-android ,53551980,1,Try adding lines proguard file dontwarn com mapbox services android location LostLocationEngine dontwarn com mapbox services android location MockLocationEngine,11/29/2018 14:56,https://stackoverflow.com/questions/53541770,Yup
